County,Abs_PM,Length,Latitude,Longitude
Davis,318.28,0.02,40.90,-111.89
Davis,318.29,0.07,40.90,-111.89
Davis,318.30,0.03,40.90,-111.89
Davis,318.33,0.03,40.90,-111.89
Davis,318.36,0.09,40.91,-111.89
Davis,318.37,0.02,40.90,-111.89
Davis,318.39,0.05,40.90,-111.89
Davis,318.44,0.08,40.90,-111.89
Davis,318.45,0.14,40.91,-111.89
Davis,318.52,0.06,40.91,-111.89
Davis,318.58,0.20,40.91,-111.89
Davis,318.59,0.06,40.91,-111.89
Davis,318.66,0.16,40.91,-111.89
Davis,318.78,0.23,40.91,-111.89
Davis,318.81,0.09,40.91,-111.89
Davis,318.91,0.19,40.91,-111.89
Davis,319.01,0.12,40.91,-111.89
Davis,319.09,0.08,40.92,-111.89
Davis,319.13,0.06,40.91,-111.89
Davis,319.17,0.06,40.92,-111.89
Davis,319.19,0.08,40.92,-111.89
Davis,319.22,0.06,40.92,-111.89
Davis,319.27,0.18,40.92,-111.89
Davis,319.28,0.06,40.92,-111.89
Davis,319.34,0.04,40.92,-111.89
Davis,319.38,0.04,40.92,-111.89
Davis,319.42,0.07,40.92,-111.89
Davis,319.45,0.05,40.92,-111.89
Davis,319.49,0.05,40.92,-111.89
Davis,319.50,0.07,40.92,-111.89
Davis,319.53,0.04,40.92,-111.89
Davis,319.57,0.07,40.92,-111.89
Davis,319.57,0.04,40.92,-111.89
Davis,319.61,0.06,40.92,-111.89
Davis,319.64,0.04,40.92,-111.89
Davis,319.67,0.01,40.92,-111.89
Davis,319.68,0.11,40.92,-111.89
Davis,319.68,0.12,40.92,-111.89
Davis,319.78,0.06,40.93,-111.89
Davis,319.80,0.05,40.93,-111.89
Davis,319.84,0.04,40.93,-111.89
Davis,319.85,0.07,40.93,-111.89
Davis,319.88,0.04,40.93,-111.89
Davis,319.91,0.05,40.93,-111.89
Davis,319.92,0.04,40.93,-111.89
Davis,319.96,0.17,40.93,-111.89
Davis,319.97,0.11,40.93,-111.89
Davis,320.07,0.17,40.93,-111.89
Davis,320.12,0.60,40.93,-111.89
Davis,320.24,0.17,40.93,-111.89
Davis,320.41,0.15,40.93,-111.89
Davis,320.56,0.16,40.94,-111.89
Davis,320.72,0.20,40.94,-111.89
Davis,320.73,0.17,40.94,-111.89
Davis,320.90,0.24,40.94,-111.89
Davis,320.92,0.16,40.94,-111.89
Davis,321.07,0.08,40.94,-111.89
Davis,321.14,0.49,40.95,-111.89
Davis,321.15,0.21,40.95,-111.89
Davis,321.36,0.10,40.95,-111.89
Davis,321.45,0.04,40.95,-111.89
Davis,321.49,0.04,40.95,-111.89
Davis,321.53,0.06,40.95,-111.89
Davis,321.59,0.04,40.95,-111.89
Davis,321.63,0.16,40.95,-111.89
Davis,321.63,0.04,40.95,-111.89
Davis,321.67,0.02,40.95,-111.89
Davis,321.69,0.10,40.95,-111.89
Davis,321.79,0.28,40.95,-111.89
Davis,321.79,0.12,40.95,-111.89
Davis,321.91,0.15,40.96,-111.89
Davis,322.06,0.19,40.96,-111.89
Davis,322.07,0.25,40.96,-111.89
Davis,322.25,0.08,40.96,-111.89
Davis,322.32,0.20,40.96,-111.89
Davis,322.32,0.04,40.96,-111.89
Davis,322.36,0.04,40.96,-111.89
Davis,322.40,0.04,40.96,-111.89
Davis,322.44,0.09,40.96,-111.89
Davis,322.52,0.08,40.97,-111.89
Davis,322.53,0.03,40.97,-111.89
Davis,322.56,0.04,40.97,-111.89
Davis,322.59,0.05,40.97,-111.89
Davis,322.60,0.04,40.97,-111.89
Davis,322.63,0.05,40.97,-111.89
Davis,322.64,0.04,40.97,-111.89
Davis,322.69,0.02,40.97,-111.89
Davis,322.69,0.04,40.97,-111.89
Davis,322.70,0.03,40.97,-111.89
Davis,322.72,0.04,40.97,-111.89
Davis,322.74,0.04,40.97,-111.89
Davis,322.76,0.04,40.97,-111.89
Davis,322.77,0.04,40.97,-111.89
Davis,322.79,0.04,40.97,-111.89
Davis,322.81,0.04,40.97,-111.89
Davis,322.83,0.04,40.97,-111.89
Davis,322.85,0.05,40.97,-111.89
Davis,322.87,0.02,40.97,-111.89
Davis,322.89,0.04,40.97,-111.89
Davis,322.90,0.11,40.97,-111.89
Davis,322.92,0.06,40.97,-111.89
Davis,322.98,0.06,40.97,-111.89
Davis,323.01,0.05,40.97,-111.89
Davis,323.04,0.04,40.97,-111.89
Davis,323.06,0.04,40.97,-111.89
Davis,323.08,0.06,40.97,-111.89
Davis,323.10,0.07,40.97,-111.89
Davis,323.13,0.04,40.97,-111.89
Davis,323.17,0.05,40.97,-111.89
Davis,323.17,0.06,40.97,-111.89
Davis,323.22,0.09,40.97,-111.89
Davis,323.23,0.06,40.97,-111.89
Davis,323.28,0.36,40.98,-111.90
Davis,323.31,0.07,40.98,-111.90
Davis,323.39,0.11,40.98,-111.90
Davis,323.50,0.07,40.98,-111.90
Davis,323.57,0.08,40.98,-111.90
Davis,323.64,0.12,40.98,-111.90
Davis,323.65,0.11,40.98,-111.90
Davis,323.75,0.05,40.98,-111.90
Davis,323.76,0.06,40.98,-111.90
Davis,323.81,0.04,40.98,-111.90
Davis,323.82,0.04,40.98,-111.90
Davis,323.84,0.04,40.98,-111.90
Davis,323.85,0.02,40.98,-111.90
Davis,323.87,0.04,40.98,-111.90
Davis,323.88,0.05,40.98,-111.90
Davis,323.91,0.04,40.98,-111.90
Davis,323.93,0.04,40.98,-111.90
Davis,323.95,0.04,40.98,-111.90
Davis,323.97,0.06,40.99,-111.90
Davis,323.98,0.02,40.99,-111.90
Davis,324.00,0.04,40.99,-111.90
Davis,324.03,0.05,40.99,-111.90
Davis,324.04,0.04,40.99,-111.90
Davis,324.07,0.03,40.99,-111.90
Davis,324.08,0.04,40.99,-111.90
Davis,324.10,0.05,40.99,-111.90
Davis,324.12,0.07,40.99,-111.90
Davis,324.15,0.03,40.99,-111.90
Davis,324.18,0.06,40.99,-111.90
Davis,324.18,0.03,40.99,-111.90
Davis,324.21,0.03,40.99,-111.90
Davis,324.23,0.05,40.99,-111.90
Davis,324.24,0.03,40.99,-111.90
Davis,324.28,0.04,40.99,-111.90
Davis,324.29,0.06,40.99,-111.90
Davis,324.32,0.06,40.99,-111.90
Davis,324.35,0.09,40.99,-111.90
Davis,324.38,0.04,40.99,-111.90
Davis,324.42,0.05,40.99,-111.91
Davis,324.44,0.03,40.99,-111.91
Davis,324.47,0.04,40.99,-111.91
Davis,324.47,0.05,40.99,-111.91
Davis,324.51,0.06,40.99,-111.91
Davis,324.52,0.10,40.99,-111.91
Davis,324.57,0.13,40.99,-111.91
Davis,324.62,0.12,40.99,-111.91
Davis,324.70,0.09,40.99,-111.91
Davis,324.73,0.13,40.99,-111.91
Davis,324.79,0.06,40.99,-111.91
Davis,324.85,0.06,40.99,-111.91
Davis,324.86,0.06,40.99,-111.91
Davis,324.91,0.10,40.99,-111.91
Davis,324.92,0.09,40.99,-111.91
Davis,325.01,0.12,40.99,-111.91
Davis,325.02,0.15,40.99,-111.91
Davis,325.12,0.08,41.00,-111.92
Davis,325.17,0.08,41.00,-111.92
Davis,325.21,0.12,41.00,-111.92
Davis,325.25,0.12,41.00,-111.92
Davis,325.32,0.09,41.00,-111.92
Davis,325.37,0.08,41.00,-111.92
Davis,325.41,0.09,41.00,-111.92
Davis,325.45,0.05,41.00,-111.92
Davis,325.50,0.12,41.00,-111.92
Davis,325.50,0.11,41.00,-111.92
Davis,325.61,0.08,41.00,-111.92
Davis,325.61,0.19,41.00,-111.92
Davis,325.69,0.13,41.00,-111.92
Davis,325.80,0.13,41.00,-111.93
Davis,325.82,0.14,41.00,-111.93
Davis,325.93,0.07,41.00,-111.93
Davis,325.96,0.10,41.00,-111.93
Davis,326.00,0.06,41.00,-111.93
Davis,326.05,0.06,41.00,-111.93
Davis,326.06,0.04,41.00,-111.93
Davis,326.10,0.04,41.00,-111.93
Davis,326.11,0.04,41.00,-111.93
Davis,326.14,0.04,41.01,-111.93
Davis,326.15,0.06,41.01,-111.93
Davis,326.18,0.05,41.01,-111.93
Davis,326.20,0.06,41.01,-111.93
Davis,326.23,0.15,41.01,-111.93
Davis,326.26,0.06,41.01,-111.93
Davis,326.31,0.06,41.01,-111.93
Davis,326.37,0.09,41.01,-111.93
Davis,326.38,0.07,41.01,-111.93
Davis,326.45,0.04,41.01,-111.93
Davis,326.46,0.08,41.01,-111.93
Davis,326.49,0.08,41.01,-111.94
Davis,326.54,0.04,41.01,-111.94
Davis,326.57,0.07,41.01,-111.94
Davis,326.58,0.05,41.01,-111.94
Davis,326.63,0.05,41.01,-111.94
Davis,326.63,0.02,41.01,-111.94
Davis,326.66,0.04,41.01,-111.94
Davis,326.68,0.04,41.01,-111.94
Davis,326.69,0.02,41.01,-111.94
Davis,326.71,0.06,41.01,-111.94
Davis,326.72,0.02,41.01,-111.94
Davis,326.74,0.02,41.01,-111.94
Davis,326.75,0.02,41.01,-111.94
Davis,326.77,0.02,41.01,-111.94
Davis,326.78,0.04,41.01,-111.94
Davis,326.79,0.02,41.01,-111.94
Davis,326.81,0.03,41.01,-111.94
Davis,326.82,0.03,41.01,-111.94
Davis,326.84,0.03,41.01,-111.94
Davis,326.84,0.06,41.01,-111.94
Davis,326.87,0.02,41.01,-111.94
Davis,326.88,0.03,41.01,-111.94
Davis,326.90,0.07,41.01,-111.94
Davis,326.91,0.04,41.01,-111.94
Davis,326.95,0.15,41.01,-111.94
Davis,326.97,0.10,41.01,-111.94
Davis,327.07,0.14,41.02,-111.94
Davis,327.10,0.31,41.02,-111.94
Davis,327.21,0.30,41.02,-111.94
Davis,327.41,0.34,41.02,-111.94
Davis,327.51,0.25,41.02,-111.94
Davis,327.75,0.10,41.03,-111.95
Davis,327.76,0.13,41.03,-111.95
Davis,327.85,0.15,41.03,-111.95
Davis,327.89,0.08,41.03,-111.95
Davis,327.98,0.09,41.03,-111.95
Davis,328.00,0.06,41.03,-111.95
Davis,328.06,0.08,41.03,-111.95
Davis,328.06,0.06,41.03,-111.95
Davis,328.13,0.04,41.03,-111.95
Davis,328.13,0.06,41.03,-111.95
Davis,328.16,0.03,41.03,-111.95
Davis,328.19,0.06,41.03,-111.95
Davis,328.19,0.04,41.03,-111.95
Davis,328.23,0.04,41.03,-111.95
Davis,328.25,0.07,41.03,-111.95
Davis,328.27,0.12,41.03,-111.95
Davis,328.32,0.07,41.03,-111.95
Davis,328.39,0.06,41.03,-111.95
Davis,328.39,0.04,41.03,-111.95
Davis,328.44,0.02,41.04,-111.95
Davis,328.45,0.04,41.04,-111.95
Davis,328.45,0.02,41.04,-111.95
Davis,328.48,0.04,41.04,-111.95
Davis,328.48,0.04,41.04,-111.95
Davis,328.52,0.02,41.04,-111.95
Davis,328.52,0.04,41.04,-111.95
Davis,328.54,0.04,41.04,-111.95
Davis,328.56,0.04,41.04,-111.95
Davis,328.58,0.04,41.04,-111.95
Davis,328.60,0.04,41.04,-111.95
Davis,328.62,0.04,41.04,-111.95
Davis,328.63,0.01,41.04,-111.95
Davis,328.65,0.04,41.04,-111.95
Davis,328.66,0.04,41.04,-111.95
Davis,328.69,0.04,41.04,-111.95
Davis,328.70,0.04,41.04,-111.95
Davis,328.73,0.02,41.04,-111.95
Davis,328.74,0.05,41.04,-111.95
Davis,328.75,0.04,41.04,-111.95
Davis,328.78,0.06,41.04,-111.95
Davis,328.78,0.04,41.04,-111.95
Davis,328.82,0.04,41.04,-111.95
Davis,328.84,0.04,41.04,-111.95
Davis,328.86,0.04,41.04,-111.95
Davis,328.88,0.05,41.04,-111.95
Davis,328.89,0.06,41.04,-111.95
Davis,328.93,0.04,41.04,-111.95
Davis,328.95,0.06,41.04,-111.95
Davis,328.96,0.05,41.04,-111.95
Davis,329.01,0.04,41.04,-111.95
Davis,329.02,0.04,41.04,-111.95
Davis,329.04,0.04,41.04,-111.95
Davis,329.05,0.04,41.04,-111.95
Davis,329.08,0.05,41.04,-111.95
Davis,329.09,0.04,41.04,-111.95
Davis,329.12,0.04,41.04,-111.95
Davis,329.13,0.04,41.04,-111.95
Davis,329.16,0.04,41.04,-111.96
Davis,329.17,0.05,41.04,-111.96
Davis,329.20,0.04,41.04,-111.96
Davis,329.22,0.04,41.04,-111.96
Davis,329.24,0.08,41.04,-111.96
Davis,329.26,0.06,41.04,-111.96
Davis,329.31,0.17,41.05,-111.96
Davis,329.32,0.16,41.05,-111.96
Davis,329.48,0.15,41.05,-111.96
Davis,329.49,0.15,41.05,-111.96
Davis,329.63,0.05,41.05,-111.96
Davis,329.64,0.05,41.05,-111.96
Davis,329.68,0.04,41.05,-111.96
Davis,329.68,0.11,41.05,-111.96
Davis,329.72,0.06,41.05,-111.96
Davis,329.78,0.02,41.05,-111.96
Davis,329.79,0.04,41.05,-111.96
Davis,329.80,0.02,41.05,-111.96
Davis,329.82,0.03,41.05,-111.96
Davis,329.83,0.04,41.05,-111.96
Davis,329.85,0.03,41.05,-111.96
Davis,329.87,0.02,41.05,-111.96
Davis,329.89,0.02,41.05,-111.96
Davis,329.89,0.02,41.05,-111.96
Davis,329.91,0.04,41.05,-111.96
Davis,329.91,0.02,41.05,-111.96
Davis,329.93,0.02,41.05,-111.96
Davis,329.94,0.04,41.05,-111.96
Davis,329.95,0.02,41.05,-111.96
Davis,329.97,0.06,41.05,-111.96
Davis,329.98,0.03,41.05,-111.96
Davis,330.01,0.06,41.06,-111.96
Davis,330.03,0.06,41.06,-111.96
Davis,330.07,0.04,41.06,-111.96
Davis,330.09,0.04,41.06,-111.96
Davis,330.10,0.04,41.06,-111.96
Davis,330.12,0.02,41.06,-111.96
Davis,330.14,0.03,41.06,-111.96
Davis,330.15,0.04,41.06,-111.96
Davis,330.17,0.02,41.06,-111.96
Davis,330.19,0.04,41.06,-111.96
Davis,330.19,0.04,41.06,-111.96
Davis,330.23,0.02,41.06,-111.96
Davis,330.23,0.02,41.06,-111.96
Davis,330.24,0.02,41.06,-111.96
Davis,330.24,0.02,41.06,-111.96
Davis,330.26,0.02,41.06,-111.96
Davis,330.26,0.02,41.06,-111.96
Davis,330.28,0.02,41.06,-111.96
Davis,330.28,0.02,41.06,-111.96
Davis,330.30,0.04,41.06,-111.96
Davis,330.30,0.02,41.06,-111.96
Davis,330.32,0.04,41.06,-111.96
Davis,330.34,0.04,41.06,-111.96
Davis,330.36,0.05,41.06,-111.96
Davis,330.37,0.02,41.06,-111.96
Davis,330.40,0.12,41.06,-111.96
Davis,330.41,0.09,41.06,-111.96
Davis,330.50,0.01,41.06,-111.96
Davis,330.51,0.07,41.06,-111.96
Davis,330.51,0.06,41.06,-111.96
Davis,330.57,0.06,41.06,-111.97
Davis,330.57,0.06,41.06,-111.97
Davis,330.62,0.04,41.06,-111.97
Davis,330.63,0.06,41.06,-111.97
Davis,330.66,0.04,41.06,-111.97
Davis,330.69,0.01,41.06,-111.97
Davis,330.70,0.01,41.06,-111.97
Davis,330.71,0.14,41.06,-111.97
Davis,330.71,0.58,41.06,-111.97
Davis,330.85,0.12,41.07,-111.97
Davis,330.97,0.19,41.07,-111.97
Davis,331.16,0.14,41.07,-111.97
Davis,331.29,0.02,41.07,-111.97
Davis,331.30,0.07,41.07,-111.97
Davis,331.31,0.05,41.07,-111.97
Davis,331.36,0.03,41.07,-111.97
Davis,331.37,0.03,41.07,-111.97
Davis,331.39,0.06,41.07,-111.97
Davis,331.40,0.08,41.07,-111.97
Davis,331.44,0.09,41.07,-111.98
Davis,331.48,0.11,41.07,-111.98
Davis,331.53,0.05,41.07,-111.98
Davis,331.59,0.10,41.07,-111.98
Davis,331.59,0.14,41.07,-111.98
Davis,331.68,0.08,41.08,-111.98
Davis,331.73,0.04,41.08,-111.98
Davis,331.76,0.08,41.08,-111.98
Davis,331.77,0.08,41.08,-111.98
Davis,331.83,0.02,41.08,-111.98
Davis,331.85,0.60,41.08,-111.98
Davis,331.85,0.60,41.08,-111.98
Davis,332.45,0.11,41.08,-111.99
Davis,332.45,0.10,41.08,-111.99
Davis,332.56,0.25,41.09,-111.99
Davis,332.56,0.25,41.09,-111.99
Davis,332.80,0.07,41.09,-111.99
Davis,332.80,0.08,41.09,-111.99
Davis,332.87,0.34,41.09,-111.99
Davis,332.88,0.33,41.09,-111.99
Davis,333.21,0.06,41.09,-111.99
Davis,333.21,0.06,41.09,-111.99
Davis,333.26,0.02,41.09,-111.99
Davis,333.27,0.47,41.09,-112.00
Davis,333.28,0.46,41.09,-112.00
Davis,333.74,0.08,41.10,-112.00
Davis,333.74,0.08,41.10,-112.00
Davis,333.81,0.26,41.10,-112.00
Davis,333.82,0.26,41.10,-112.00
Davis,334.07,0.23,41.10,-112.00
Davis,334.08,0.22,41.10,-112.00
Davis,334.30,0.06,41.11,-112.01
Davis,334.31,0.06,41.11,-112.01
Davis,334.37,0.20,41.11,-112.01
Davis,334.37,0.20,41.11,-112.01
Davis,334.56,0.14,41.11,-112.01
Davis,334.57,0.12,41.11,-112.01
Davis,334.69,0.17,41.11,-112.01
Davis,334.70,0.06,41.11,-112.01
Davis,334.77,0.08,41.11,-112.01
Davis,334.85,0.10,41.11,-112.01
Davis,334.86,0.06,41.11,-112.01
Davis,334.92,0.06,41.11,-112.01
Davis,334.94,0.14,41.11,-112.01
Davis,334.98,0.06,41.11,-112.01
Davis,335.04,0.04,41.12,-112.01
Davis,335.08,0.21,41.12,-112.02
Davis,335.08,0.04,41.12,-112.01
Davis,335.12,0.06,41.12,-112.02
Davis,335.18,0.06,41.12,-112.02
Davis,335.24,0.03,41.12,-112.02
Davis,335.27,0.03,41.12,-112.02
Davis,335.29,0.08,41.12,-112.02
Davis,335.30,0.04,41.12,-112.02
Davis,335.34,0.02,41.12,-112.02
Davis,335.36,0.03,41.12,-112.02
Davis,335.37,0.06,41.12,-112.02
Davis,335.39,0.03,41.12,-112.02
Davis,335.42,0.04,41.12,-112.02
Davis,335.43,0.04,41.12,-112.02
Davis,335.46,0.04,41.12,-112.02
Davis,335.47,0.04,41.12,-112.02
Davis,335.50,0.08,41.12,-112.02
Davis,335.50,0.08,41.12,-112.02
Davis,335.58,0.08,41.12,-112.02
Davis,335.58,0.08,41.12,-112.02
Davis,335.65,0.04,41.12,-112.02
Davis,335.66,0.05,41.12,-112.02
Davis,335.69,0.02,41.12,-112.02
Davis,335.70,0.03,41.12,-112.02
Davis,335.71,0.04,41.12,-112.02
Davis,335.73,0.04,41.12,-112.02
Davis,335.75,0.05,41.12,-112.02
Davis,335.77,0.03,41.12,-112.02
Davis,335.80,0.03,41.12,-112.02
Davis,335.80,0.03,41.12,-112.02
Davis,335.83,0.04,41.12,-112.02
Davis,335.83,0.02,41.12,-112.02
Davis,335.86,0.02,41.12,-112.02
Davis,335.87,0.02,41.12,-112.02
Davis,335.87,0.03,41.12,-112.02
Davis,335.89,0.04,41.12,-112.02
Davis,335.90,0.03,41.12,-112.02
Davis,335.93,0.02,41.13,-112.02
Davis,335.93,0.02,41.13,-112.02
Davis,335.95,0.04,41.13,-112.02
Davis,335.95,0.02,41.13,-112.02
Davis,335.98,0.02,41.13,-112.02
Davis,335.99,0.04,41.13,-112.03
Davis,336.00,0.02,41.13,-112.02
Davis,336.01,0.02,41.13,-112.02
Davis,336.03,0.04,41.13,-112.03
Davis,336.03,0.01,41.13,-112.03
Davis,336.05,0.02,41.13,-112.03
Davis,336.07,0.04,41.13,-112.03
Davis,336.07,0.03,41.13,-112.03
Davis,336.10,0.11,41.13,-112.03
Davis,336.11,0.11,41.13,-112.03
Davis,336.20,0.20,41.13,-112.03
Davis,336.22,0.20,41.13,-112.03
Davis,336.40,0.53,41.13,-112.03
Davis,336.42,0.29,41.13,-112.03
Davis,336.70,0.20,41.14,-112.03
Davis,336.90,0.15,41.14,-112.03
Davis,336.93,0.08,41.14,-112.03
Davis,337.01,0.30,41.14,-112.03
Davis,337.05,0.21,41.14,-112.03
Davis,337.26,0.29,41.14,-112.03
Davis,337.31,0.18,41.15,-112.03
Davis,337.49,0.18,41.15,-112.03
Davis,337.56,0.08,41.15,-112.03
Davis,337.64,0.09,41.15,-112.03
Davis,337.67,0.06,41.15,-112.03
Weber,337.73,0.06,41.15,-112.03
Weber,337.73,0.04,41.15,-112.03
Weber,337.77,0.04,41.15,-112.03
Weber,337.79,0.02,41.15,-112.03
Weber,337.81,0.02,41.15,-112.03
Weber,337.81,0.03,41.15,-112.03
Weber,337.83,0.02,41.15,-112.03
Weber,337.84,0.04,41.15,-112.03
Weber,337.84,0.06,41.15,-112.03
Weber,337.88,0.04,41.15,-112.03
Weber,337.90,0.02,41.15,-112.02
Weber,337.92,0.06,41.15,-112.03
Weber,337.93,0.04,41.15,-112.02
Weber,337.96,0.18,41.15,-112.02
Weber,337.98,0.02,41.15,-112.02
Weber,338.00,0.05,41.16,-112.02
Weber,338.04,0.13,41.16,-112.02
Weber,338.15,0.05,41.16,-112.02
Weber,338.18,0.09,41.16,-112.02
Weber,338.20,0.05,41.16,-112.02
Weber,338.25,0.05,41.16,-112.02
Weber,338.26,0.06,41.16,-112.02
Weber,338.30,0.02,41.16,-112.02
Weber,338.32,0.04,41.16,-112.02
Weber,338.33,0.06,41.16,-112.02
Weber,338.36,0.07,41.16,-112.02
Weber,338.39,0.06,41.16,-112.02
Weber,338.42,0.03,41.16,-112.02
Weber,338.45,0.02,41.16,-112.02
Weber,338.46,0.08,41.16,-112.02
Weber,338.47,0.17,41.16,-112.02
Weber,338.54,0.08,41.16,-112.02
Weber,338.61,0.03,41.16,-112.02
Weber,338.64,0.23,41.16,-112.02
Weber,338.64,0.03,41.16,-112.02
Weber,338.67,0.02,41.16,-112.02
Weber,338.69,0.15,41.16,-112.02
Weber,338.84,0.12,41.17,-112.02
Weber,338.87,0.05,41.17,-112.02
Weber,338.91,0.07,41.17,-112.02
Weber,338.96,0.10,41.17,-112.02
Weber,338.98,0.09,41.17,-112.02
Weber,339.06,0.06,41.17,-112.02
Weber,339.07,0.05,41.17,-112.02
Weber,339.12,0.04,41.17,-112.02
Weber,339.12,0.02,41.17,-112.02
Weber,339.13,0.03,41.17,-112.02
Weber,339.16,0.05,41.17,-112.02
Weber,339.17,0.03,41.17,-112.02
Weber,339.19,0.01,41.17,-112.02
Weber,339.20,0.08,41.17,-112.02
Weber,339.21,0.04,41.17,-112.02
Weber,339.25,0.09,41.17,-112.02
Weber,339.29,0.20,41.17,-112.02
Weber,339.34,0.04,41.17,-112.02
Weber,339.38,0.05,41.17,-112.02
Weber,339.43,0.07,41.18,-112.02
Weber,339.49,0.06,41.18,-112.02
Weber,339.50,0.04,41.18,-112.02
Weber,339.54,0.02,41.18,-112.02
Weber,339.54,0.04,41.18,-112.02
Weber,339.56,0.04,41.18,-112.02
Weber,339.59,0.05,41.18,-112.02
Weber,339.60,0.04,41.18,-112.02
Weber,339.63,0.05,41.18,-112.02
Weber,339.64,0.04,41.18,-112.02
Weber,339.68,0.04,41.18,-112.02
Weber,339.68,0.02,41.18,-112.02
Weber,339.71,0.04,41.18,-112.02
Weber,339.72,0.04,41.18,-112.02
Weber,339.75,0.06,41.18,-112.02
Weber,339.75,0.02,41.18,-112.02
Weber,339.77,0.04,41.18,-112.02
Weber,339.80,0.04,41.18,-112.02
Weber,339.82,0.04,41.18,-112.02
Weber,339.85,0.04,41.18,-112.02
Weber,339.86,0.04,41.18,-112.02
Weber,339.89,0.03,41.18,-112.02
Weber,339.90,0.03,41.18,-112.02
Weber,339.91,0.02,41.18,-112.02
Weber,339.93,0.05,41.18,-112.02
Weber,339.93,0.14,41.18,-112.02
Weber,339.98,0.11,41.18,-112.01
Weber,340.07,0.14,41.18,-112.01
Weber,340.09,0.16,41.18,-112.01
Weber,340.21,0.02,41.18,-112.01
Weber,340.23,0.07,41.18,-112.01
Weber,340.25,0.02,41.19,-112.01
Weber,340.27,0.04,41.19,-112.01
Weber,340.30,0.07,41.19,-112.01
Weber,340.31,0.05,41.19,-112.01
Weber,340.35,0.05,41.19,-112.01
Weber,340.37,0.05,41.19,-112.01
Weber,340.40,0.05,41.19,-112.01
Weber,340.42,0.09,41.19,-112.01
Weber,340.44,0.20,41.19,-112.01
Weber,340.51,0.19,41.19,-112.01
Weber,340.64,0.10,41.19,-112.01
Weber,340.70,0.10,41.19,-112.01
Weber,340.74,0.08,41.19,-112.01
Weber,340.80,0.04,41.19,-112.00
Weber,340.82,0.05,41.19,-112.00
Weber,340.84,0.08,41.19,-112.00
Weber,340.88,0.08,41.19,-112.00
Weber,340.92,0.06,41.19,-112.00
Weber,340.95,0.08,41.19,-112.00
Weber,340.98,0.06,41.19,-112.00
Weber,341.03,0.08,41.19,-112.00
Weber,341.04,0.04,41.19,-112.00
Weber,341.08,0.06,41.19,-112.00
Weber,341.11,0.12,41.20,-112.00
Weber,341.14,0.10,41.20,-112.00
Weber,341.23,0.08,41.20,-112.00
Weber,341.24,0.06,41.20,-112.00
Weber,341.30,0.09,41.20,-112.00
Weber,341.31,0.04,41.20,-112.00
Weber,341.35,0.05,41.20,-112.00
Weber,341.39,0.04,41.20,-112.00
Weber,341.40,0.03,41.20,-112.00
Weber,341.43,0.04,41.20,-112.00
Weber,341.43,0.04,41.20,-112.00
Weber,341.46,0.04,41.20,-112.00
Weber,341.47,0.04,41.20,-112.00
Weber,341.50,0.03,41.20,-112.00
Weber,341.51,0.02,41.20,-112.00
Weber,341.53,0.03,41.20,-112.00
Weber,341.53,0.04,41.20,-112.00
Weber,341.56,0.04,41.20,-112.00
Weber,341.57,0.04,41.20,-112.00
Weber,341.59,0.03,41.20,-111.99
Weber,341.61,0.04,41.20,-112.00
Weber,341.63,0.07,41.20,-111.99
Weber,341.65,0.04,41.20,-111.99
Weber,341.69,0.02,41.20,-111.99
Weber,341.70,0.04,41.20,-111.99
Weber,341.71,0.04,41.20,-111.99
Weber,341.74,0.04,41.20,-111.99
Weber,341.75,0.03,41.20,-111.99
Weber,341.78,0.04,41.20,-111.99
Weber,341.78,0.04,41.20,-111.99
Weber,341.82,0.04,41.20,-111.99
Weber,341.82,0.04,41.20,-111.99
Weber,341.85,0.02,41.20,-111.99
Weber,341.86,0.04,41.20,-111.99
Weber,341.88,0.03,41.20,-111.99
Weber,341.89,0.05,41.20,-111.99
Weber,341.91,0.04,41.20,-111.99
Weber,341.94,0.01,41.21,-111.99
Weber,341.95,0.03,41.21,-111.99
Weber,341.95,0.01,41.21,-111.99
Weber,341.96,0.02,41.21,-111.99
Weber,341.98,0.02,41.21,-111.99
Weber,341.99,0.02,41.21,-111.99
Weber,342.00,0.01,41.21,-111.99
Weber,342.00,0.02,41.21,-111.99
Weber,342.01,0.03,41.21,-111.99
Weber,342.03,0.02,41.21,-111.99
Weber,342.04,0.04,41.21,-111.99
Weber,342.04,0.04,41.21,-111.99
Weber,342.08,0.06,41.21,-111.99
Weber,342.08,0.05,41.21,-112.00
Weber,342.14,0.07,41.21,-112.00
Weber,342.14,0.10,41.21,-112.00
Weber,342.21,0.03,41.21,-112.00
Weber,342.24,0.06,41.21,-112.00
Weber,342.24,0.09,41.21,-112.00
Weber,342.30,0.02,41.21,-112.00
Weber,342.32,0.02,41.21,-112.00
Weber,342.33,0.02,41.21,-112.00
Weber,342.34,0.37,41.21,-112.00
Weber,342.35,0.35,41.21,-112.00
Weber,342.70,0.08,41.21,-112.00
Weber,342.71,0.24,41.22,-112.00
Weber,342.78,0.06,41.22,-112.00
Weber,342.84,0.08,41.22,-112.00
Weber,342.92,0.05,41.22,-112.00
Weber,342.95,0.04,41.22,-112.00
Weber,342.97,0.03,41.22,-112.00
Weber,342.99,0.04,41.22,-112.00
Weber,343.00,0.02,41.22,-112.00
Weber,343.02,0.02,41.22,-112.00
Weber,343.03,0.04,41.22,-112.00
Weber,343.04,0.04,41.22,-112.00
Weber,343.07,0.02,41.22,-112.00
